publish_date,publish_time,title,url,sentiment,importance,summary,translate
2025-06-05,23:36,"Trump aides scheduled Friday call with Musk, Tesla shares seen rising- Politico By Investing.com",https://www.investing.com/news/stock-market-news/trump-aides-scheduled-friday-call-with-musk-tesla-shares-seen-rising-politico-4084293,Positive,5,"White House aides have scheduled a call between President Trump and Elon Musk for Friday in an attempt to de-escalate their public feud, which had caused Tesla shares to slump significantly on Thursday. The report of the scheduled call appeared to boost Tesla shares in after-hours trading.",ผู้ช่วยทำเนียบขาวได้กำหนดการโทรศัพท์ระหว่าง President Trump และ Elon Musk ในวันศุกร์เพื่อพยายามลดความรุนแรงของความขัดแย้งต่อสาธารณะของพวกเขา ซึ่งทำให้หุ้น Tesla ร่วงลงอย่างมากในวันพฤหัสบดี รายงานการโทรศัพท์ที่กำหนดไว้ดูเหมือนจะช่วยหนุนหุ้น Tesla ในการซื้อขายหลังเวลาทำการ
2025-06-05,23:04,"Asia stocks flat with focus on US trade talks, Japan firms past weak spending data By Investing.com",https://www.investing.com/news/stock-market-news/asia-stocks-flat-with-focus-on-us-trade-talks-japan-firms-past-weak-spending-data-4084289,Neutral,5,"Most Asian stock markets traded in a tight range on Friday as investors awaited cues on US trade talks, particularly with China. Japanese shares outperformed due to weak economic data reducing expectations for further Bank of Japan rate hikes, while Chinese markets remained flat despite positive signals on trade discussions. Broader regional markets were influenced by a weak lead from Wall Street and anticipation of key economic data and central bank decisions.",ตลาดหุ้นส่วนใหญ่ในเอเชียซื้อขายในกรอบแคบๆ ในวันศุกร์นี้ เนื่องจากนักลงทุนรอสัญญาณเกี่ยวกับ US trade talks โดยเฉพาะอย่างยิ่งกับ China หุ้นญี่ปุ่นปรับตัวดีกว่าตลาดอื่นๆ เนื่องจากข้อมูลเศรษฐกิจที่อ่อนแอทำให้ความคาดหวังในการปรับขึ้นอัตราดอกเบี้ยของ Bank of Japan ลดลง ในขณะที่ตลาดจีนยังคงทรงตัวแม้จะมีสัญญาณเชิงบวกเกี่ยวกับการเจรจาการค้า ตลาดในภูมิภาคที่กว้างขึ้นได้รับอิทธิพลจากสัญญาณที่อ่อนแอจาก Wall Street และการคาดการณ์ข้อมูลเศรษฐกิจที่สำคัญและการตัดสินใจของธนาคารกลาง
2025-06-05,21:53,Elon Musk says SpaceX won’t decommission Dragon spacecraft By Investing.com,https://www.investing.com/news/stock-market-news/elon-musk-says-spacex-wont-decommission-dragon-spacecraft-4084277,Positive,4,"Elon Musk announced that SpaceX will not decommission the Dragon spacecraft, reversing an earlier threat made during a public dispute with President Trump. The threat had arisen after Trump suggested cutting government contracts with Musk's companies, including SpaceX which relies heavily on NASA contracts.",Elon Musk ประกาศว่า SpaceX จะไม่ปลดระวางยานอวกาศ Dragon โดยกลับคำขู่ก่อนหน้านี้ที่เคยให้ไว้ระหว่างความขัดแย้งกับ President Trump ซึ่งคำขู่นั้นเกิดขึ้นหลังจาก Trump แนะนำให้ตัดสัญญารัฐบาลกับบริษัทของ Musk รวมถึง SpaceX ซึ่งพึ่งพาสัญญาของ NASA เป็นอย่างมาก
2025-06-05,21:33,Elon Musk Says Won’t Decommission Dragon Spacecraft By Investing.com,https://www.investing.com/news/assorted/elon-musk-says-wont-decommission-dragon-spacecraft-432SI-4084270,Neutral,1,Elon Musk has stated that the Dragon spacecraft will not be decommissioned. This indicates the continued operational status and planned use of the spacecraft by SpaceX.,Elon Musk ได้กล่าวว่ายานอวกาศ Dragon จะไม่ถูกปลดประจำการ นี่แสดงให้เห็นถึงสถานะการปฏิบัติงานอย่างต่อเนื่องและการใช้งานตามแผนของยานอวกาศโดย SpaceX
2025-06-05,20:08,US stock futures turn positive on report of Trump-Musk call; payrolls in focus By Investing.com,https://www.investing.com/news/stock-market-news/us-stock-futures-flat-as-tesla-steadies-after-rout-nonfarm-payrolls-awaited-4084241,Positive,5,"US stock futures turned positive following a report of a planned call between President Trump and Tesla CEO Elon Musk aimed at de-escalating their feud. This news also caused Tesla stock to rebound significantly after heavy losses the previous day, which were attributed to the public dispute. Investors are also focused on upcoming nonfarm payroll data for economic cues.",สัญญาซื้อขายล่วงหน้าหุ้น US กลับมาเป็นบวกหลังจากมีรายงานการพูดคุยที่วางแผนไว้ระหว่าง President Trump และ Tesla CEO Elon Musk โดยมีเป้าหมายเพื่อลดความขัดแย้งของพวกเขา ข่าวยังส่งผลให้ Tesla stock ฟื้นตัวอย่างมีนัยสำคัญหลังจากขาดทุนอย่างหนักเมื่อวันก่อน ซึ่งมีสาเหตุมาจากการโต้เถียงในที่สาธารณะ นักลงทุนยังให้ความสนใจกับข้อมูล nonfarm payroll ที่กำลังจะมาถึงเพื่อหาเบาะแสทางเศรษฐกิจ
2025-06-05,12:44,Musk relationship blows up By Investing.com,https://www.investing.com/news/stock-market-news/tesla-stock-tumbles-amid-trump-criticism-4083662,Negative,5,"The article reports a public falling out between Elon Musk and Donald Trump over a spending bill, leading to Trump criticizing Musk and threatening to terminate government contracts and subsidies for his companies. This conflict resulted in Tesla's stock plunging over 14% on the day.",บทความรายงานถึงความขัดแย้งอย่างเปิดเผยระหว่าง Elon Musk และ Donald Trump เกี่ยวกับร่างกฎหมายการใช้จ่าย ซึ่งนำไปสู่การที่ Trump วิพากษ์วิจารณ์ Musk และขู่ว่าจะยกเลิกสัญญาของรัฐบาลและเงินอุดหนุนสำหรับบริษัทของเขา ความขัดแย้งนี้ส่งผลให้หุ้นของ Tesla ร่วงลงกว่า 14% ในวันนั้น
2025-06-05,12:19,"Trump-Musk row slams Tesla shares, $150 billion in market value wiped out By Reuters",https://www.investing.com/news/stock-market-news/tesla-shares-slide-as-musk-steps-up-criticism-of-ally-trump-4083629,Negative,5,"Tesla shares plummeted 14% on Thursday, wiping out $150 billion in market value, as CEO Elon Musk engaged in a public feud with President Donald Trump. The conflict raises concerns among investors about potential negative impacts on Tesla's regulatory environment, government investigations, and future subsidies.","หุ้น Tesla ร่วงลง 14% ในวันพฤหัสบดี ทำให้มูลค่าตลาดหายไป 150 billion ดอลลาร์สหรัฐ เนื่องจาก CEO Elon Musk มีความขัดแย้งกับ President Donald Trump ต่อหน้าสาธารณชน ความขัดแย้งนี้ทำให้เกิดความกังวลในหมู่นักลงทุนเกี่ยวกับผลกระทบด้านลบที่อาจเกิดขึ้นต่อ regulatory environment ของ Tesla, government investigations และ future subsidies"
2025-06-05,09:21,"ECB cuts interest rates for eighth time amid trade tensions, cooling inflation By Investing.com",https://www.investing.com/news/economy-news/ecb-cuts-interest-rates-by-25-basis-points-as-expected-4082878,Neutral,5,"The European Central Bank cut its key interest rate by 25 basis points to 2.0%, the eighth reduction since last June, citing cooling inflation and uncertainty from global trade tensions. While the cut was widely expected, the ECB provided no explicit guidance on future rate path, stating decisions will be made meeting-by-meeting based on data.",ธนาคารกลางยุโรปได้ปรับลดอัตราดอกเบี้ยหลักลง 25 basis points สู่ระดับ 2.0% ซึ่งเป็นการปรับลดครั้งที่ 8 นับตั้งแต่เดือนมิถุนายนปีที่แล้ว โดยอ้างถึงภาวะเงินเฟ้อที่ชะลอตัวและความไม่แน่นอนจากความตึงเครียดทางการค้าระดับโลก แม้ว่าการปรับลดอัตราดอกเบี้ยจะเป็นไปตามที่คาดการณ์กันอย่างกว้างขวาง แต่ ECB ไม่ได้ให้คำแนะนำที่ชัดเจนเกี่ยวกับแนวโน้มอัตราดอกเบี้ยในอนาคต โดยระบุว่าการตัดสินใจจะเกิดขึ้นในการประชุมแต่ละครั้งโดยอิงตามข้อมูล
2025-06-05,09:13,"Trump, Xi hold ’very good’ call on trade By Investing.com",https://www.investing.com/news/politics-news/trump-xi-hold-phone-call--media-4083097,Positive,5,"U.S. President Trump and Chinese President Xi Jinping held a ""very good"" phone call focused on trade, including implementing the existing deal and rare earth supply chains. Trump described the outcome as ""very positive,"" announcing imminent high-level follow-up meetings and reciprocal invitations for state visits, signaling renewed engagement.","ประธานาธิบดีสหรัฐฯ Trump และประธานาธิบดีจีน Xi Jinping ได้สนทนาทางโทรศัพท์ที่ ""very good"" โดยเน้นเรื่องการค้า รวมถึงการดำเนินการตามข้อตกลงที่มีอยู่ และ rare earth supply chains  Trump อธิบายผลลัพธ์ว่า ""very positive"" พร้อมประกาศการประชุมติดตามผลระดับสูงที่กำลังจะเกิดขึ้น และการเชิญเยือนรัฐอย่างเป็นทางการซึ่งกันและกัน ซึ่งส่งสัญญาณถึงการมีส่วนร่วมใหม่อีกครั้ง"
2025-06-05,06:18,"Nvidia remains best-positioned to benefit from AI boom, BofA says By Investing.com",https://www.investing.com/news/stock-market-news/nvidia-remains-bestpositioned-to-benefit-from-ai-boom-bofa-says-4082481,Positive,5,"Bank of America analysts reiterate that Nvidia remains the best-positioned company to benefit from the AI boom, despite recent challenges related to US export restrictions on its China business. BofA believes China is now ""fully de-risked"" for Nvidia's current forecasts and sees opportunities in other markets, maintaining a ""buy"" rating and naming Nvidia a ""top pick"" with a $180 price target.","นักวิเคราะห์จาก Bank of America ย้ำว่า Nvidia ยังคงเป็นบริษัทที่อยู่ในตำแหน่งที่ดีที่สุดที่จะได้รับประโยชน์จากกระแส AI ถึงแม้จะมีความท้าทายล่าสุดที่เกี่ยวข้องกับข้อจำกัดด้านการส่งออกของสหรัฐฯ ต่อธุรกิจในประเทศจีนของบริษัท BofA เชื่อว่าจีน ""fully de-risked"" สำหรับการคาดการณ์ปัจจุบันของ Nvidia และมองเห็นโอกาสในตลาดอื่น ๆ โดยยังคงเรตติ้ง ""buy"" และยกให้ Nvidia เป็น ""top pick"" ด้วยราคาเป้าหมายที่ $180"
2025-06-05,05:41,"These 10 discounted bargains offer steep dividends, reliable payouts right now By Investing.com",https://www.investing.com/news/stock-market-news/these-10-discounted-bargains-offer-steep-dividends-reliable-payouts-right-now-4082277,Positive,4,"The article identifies 10 undervalued dividend stocks that offer high yields, reliable payouts, and growth potential based on specific screening criteria. These stocks are presented as attractive investment opportunities trading at significant discounts with strong analyst projections, suitable for navigating market uncertainty.","บทความนี้ระบุ 10 undervalued dividend stocks ที่ให้ผลตอบแทนสูง, การจ่ายเงินปันผลที่น่าเชื่อถือ, และศักยภาพในการเติบโตโดยอิงตาม specific screening criteria หุ้นเหล่านี้ถูกนำเสนอเป็น attractive investment opportunities ที่ซื้อขายในราคาที่ต่ำกว่ามูลค่าที่ควรจะเป็นอย่างมาก พร้อมด้วย strong analyst projections ซึ่งเหมาะสำหรับการรับมือกับความไม่แน่นอนของตลาด"
2025-06-05,05:36,Wells Fargo forecasts ChatGPT to generate $100B in advertising revenue by 2030 By Investing.com,https://www.investing.com/news/stock-market-news/wells-fargo-forecasts-chatgpt-to-generate-100b-in-advertising-revenue-by-2030-4082373,Negative,5,"Wells Fargo forecasts that ChatGPT will capture 30% of the global search advertising market, generating $100 billion in revenue by 2030, largely at Google's expense. The bank expects OpenAI to begin integrating sponsored ads within the next year, leveraging its large user base.",Wells Fargo คาดการณ์ว่า ChatGPT จะสามารถครองส่วนแบ่ง 30% ของตลาด global search advertising โดยสร้างรายได้ $100 billion ภายในปี 2030 ซึ่งส่วนใหญ่มาจาก Google ทางธนาคารคาดว่า OpenAI จะเริ่มรวม sponsored ads เข้ามาภายในปีหน้า โดยใช้ประโยชน์จากฐานผู้ใช้จำนวนมาก
2025-06-05,05:30,"Higher U.S. steel, aluminum duties could raise carmaker costs",https://www.investing.com/news/stock-market-news/higher-us-steel-aluminum-duties-could-raise-carmaker-costs--wells-fargo-4082361,Negative,5,"Wells Fargo analysts estimate that permanently doubled U.S. tariffs on steel and aluminum could add significant costs, ranging from $500 million to $1.1 billion annually, for major U.S. automakers like GM, Ford, and Stellantis. These increased raw material expenses, potentially felt later this year and into 2026, could amount to over 50% of total raw material costs per vehicle.","นักวิเคราะห์ของ Wells Fargo ประเมินว่าการเพิ่มภาษีของ U.S. เป็นสองเท่าอย่างถาวรสำหรับ steel และ aluminum อาจเพิ่มต้นทุนอย่างมาก ตั้งแต่ 500 million ถึง 1.1 billion dollars ต่อปี สำหรับผู้ผลิตรถยนต์รายใหญ่ของ U.S. เช่น GM, Ford และ Stellantis ค่าใช้จ่ายวัตถุดิบที่เพิ่มขึ้นเหล่านี้ ซึ่งอาจรู้สึกได้ในช่วงปลายปีนี้และจนถึงปี 2026 อาจมีมูลค่ามากกว่า 50% ของต้นทุนวัตถุดิบทั้งหมดต่อคัน"
2025-06-05,04:34,RBC Capital Markets assesses the outlook for spiking copper prices By Investing.com,https://www.investing.com/news/commodities-news/rbc-capital-markets-assesses-the-outlook-for-spiking-copper-prices-4082242,Neutral,5,"Copper prices and North American copper stocks have seen significant gains this year, partly driven by increased imports ahead of potential U.S. tariffs. However, RBC Capital Markets analysts express caution, citing risks such as weakening demand, the potential absence of tariffs, and a slowdown in Chinese manufacturing as possible negative catalysts for prices.","ราคา Copper และหุ้น Copper ใน North American มีการปรับตัวสูงขึ้นอย่างมากในปีนี้ ส่วนหนึ่งเป็นผลมาจากการนำเข้าที่เพิ่มขึ้นก่อนการเก็บภาษี U.S. ที่อาจเกิดขึ้น อย่างไรก็ตาม นักวิเคราะห์จาก RBC Capital Markets แสดงความระมัดระวัง โดยอ้างถึงความเสี่ยงต่างๆ เช่น อุปสงค์ที่อ่อนแอลง, การไม่มีภาษี tariffs ที่อาจเกิดขึ้น และการชะลอตัวของการผลิตในจีน ซึ่งเป็นปัจจัยลบที่อาจเกิดขึ้นกับราคา"
2025-06-05,04:11,"Procter & Gamble plans to slash 7,000 non-manufacturing jobs over next 2 years By Investing.com",https://www.investing.com/news/stock-market-news/procter--gamble-plans-to-slash-7000-nonmanufacturing-jobs-over-next-2-years-4082191,Negative,5,"Procter & Gamble plans to cut 7,000 non-manufacturing jobs over the next two years as part of a strategic organizational overhaul and portfolio streamlining. This announcement follows the company recently lowering its full-year sales and earnings guidance due to economic uncertainty and tariff impacts.","Procter & Gamble วางแผนที่จะลดตำแหน่งงานที่ไม่เกี่ยวข้องกับการผลิตจำนวน 7,000 ตำแหน่งงาน ในช่วงสองปีข้างหน้า ซึ่งเป็นส่วนหนึ่งของการปรับปรุงองค์กรเชิงกลยุทธ์และการปรับปรุงกลุ่มผลิตภัณฑ์ให้มีประสิทธิภาพยิ่งขึ้น การประกาศนี้เกิดขึ้นหลังจากที่บริษัทได้ปรับลดประมาณการยอดขายและผลกำไรตลอดทั้งปีเนื่องจากความไม่แน่นอนทางเศรษฐกิจและผลกระทบจาก tariff"
2025-06-05,04:11,Dollar edges off lows; euro steady ahead of ECB meeting By Investing.com,https://www.investing.com/news/forex-news/dollar-edges-off-lows-euro-steady-ahead-of-ecb-meeting-4082189,Negative,5,"The U.S. dollar remains weak and is poised for its worst year since 2017, pressured by trade uncertainties and disappointing economic data, including weak jobs reports. Meanwhile, the euro is steady ahead of an expected ECB interest rate cut, and the British pound maintains strength against the dollar.",ค่าเงิน U.S. dollar ยังคงอ่อนค่าและมีแนวโน้มที่จะเป็นปีที่แย่ที่สุดนับตั้งแต่ปี 2017 โดยถูกกดดันจากความไม่แน่นอนทางการค้าและข้อมูลเศรษฐกิจที่น่าผิดหวัง รวมถึง weak jobs reports ในขณะเดียวกัน ค่าเงิน euro ทรงตัวก่อนการปรับลดอัตราดอกเบี้ยของ ECB ที่คาดการณ์ไว้ และค่าเงิน British pound ยังคงแข็งค่าเมื่อเทียบกับค่าเงิน dollar
2025-06-05,03:34,"ECB decision due, jobless claims ahead, Broadcom to report",https://www.investing.com/news/economy-news/ecb-decision-due-jobless-claims-ahead-broadcom-to-report--whats-moving-markets-4082167,Neutral,5,"The article previews key market events for Thursday, including the European Central Bank's expected interest rate cut, the release of U.S. jobless claims data, and Broadcom's earnings report. It notes subdued U.S. stock futures influenced by concerns over the economic impact of tariffs and recent mixed labor data.","บทความนี้เป็นการพรีวิวเหตุการณ์สำคัญในตลาดสำหรับวันพฤหัสบดี ซึ่งรวมถึงการคาดการณ์การลดอัตราดอกเบี้ยของ European Central Bank, การเปิดเผยข้อมูล U.S. jobless claims และรายงานผลประกอบการของ Broadcom โดยระบุว่า U.S. stock futures ซบเซาเนื่องจากความกังวลเกี่ยวกับผลกระทบทางเศรษฐกิจของ tariffs และข้อมูลแรงงานที่ปะปนกันในช่วงที่ผ่านมา"
2025-06-05,02:01,"Bitcoin price today: flat at $105.1k as trade, economic uncertainty quashes risk By Investing.com",https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-down-to-1047k-as-trade-economic-uncertainty-quashes-risk-4082059,Neutral,5,"Bitcoin is trading flat around $105k, held back by macro economic uncertainty, trade concerns, and increased profit-taking after recent record highs. Analysts suggest its next significant move will likely depend on upcoming U.S. jobs data, which could either support a rally or trigger a decline.","Bitcoin ซื้อขายทรงตัวอยู่ที่ประมาณ $105k โดยถูกฉุดรั้งจากความไม่แน่นอนทางเศรษฐกิจมหภาค, ความกังวลด้านการค้า และการทำกำไรที่เพิ่มขึ้นหลังจากราคาสูงสุดเป็นประวัติการณ์เมื่อเร็วๆ นี้ นักวิเคราะห์ชี้ว่าการเคลื่อนไหวครั้งสำคัญครั้งต่อไปน่าจะขึ้นอยู่กับข้อมูล U.S. jobs data ที่กำลังจะมาถึง ซึ่งอาจสนับสนุนการปรับตัวขึ้นหรือกระตุ้นให้เกิดการลดลง"
2025-06-04,20:34,Trump orders investigation into Biden over ‘cognitive decline’; Biden responds By Investing.com,https://www.investing.com/news/economy-news/trump-orders-investigation-into-bidens-presidency-over-cognitive-decline-4081893,Neutral,1,"Former President Donald Trump has ordered an investigation into Joe Biden's presidency, questioning his mental health while in office and the legitimacy of his actions, citing concerns about cognitive decline and the use of an autopen. Biden responded, stating he made all decisions during his presidency and dismissing suggestions otherwise as ""ridiculous and false.""","อดีตประธานาธิบดี Donald Trump ได้สั่งให้มีการสอบสวนการดำรงตำแหน่งประธานาธิบดีของ Joe Biden โดยตั้งคำถามถึงสุขภาพจิตของเขาขณะอยู่ในตำแหน่ง และความถูกต้องตามกฎหมายของการกระทำของเขา โดยอ้างถึงความกังวลเกี่ยวกับการลดลงของความสามารถทางสมอง และการใช้ autopen ทางด้าน Biden ตอบโต้โดยระบุว่าเขาได้ตัดสินใจทุกอย่างในระหว่างการดำรงตำแหน่งประธานาธิบดีของเขา และปฏิเสธข้อเสนอแนะอื่นๆ ว่า ""ไร้สาระและเป็นเท็จ"""
2025-06-04,03:48,230%+ gains in the bank: check out our AI’s top picks for June now By Investing.com,https://www.investing.com/news/stock-market-news/230-gains-in-the-bank-check-out-our-ais-top-picks-for-june-now-4079617,Positive,1,"This Investing.com article promotes their AI-driven stock picking strategy, highlighting its significant outperformance with over 100% gains since November 2023 compared to the S&P 500. It showcases past successful picks like NVIDIA and Super Micro, mentions current June picks showing early gains, and encourages readers to subscribe to access the full list.",บทความจาก Investing.com นี้โปรโมทกลยุทธ์การเลือกหุ้นด้วย AI ของพวกเขา โดยเน้นถึงผลตอบแทนที่โดดเด่นกว่าตลาดอย่างมาก ด้วยกำไรมากกว่า 100% ตั้งแต่เดือนพฤศจิกายน 2023 เมื่อเทียบกับ S&P 500 โดยนำเสนอตัวอย่างหุ้นที่เคยเลือกได้สำเร็จ เช่น NVIDIA และ Super Micro กล่าวถึงหุ้นที่เลือกในเดือนมิถุนายนปัจจุบันซึ่งแสดงให้เห็นถึงผลกำไรในช่วงต้น และกระตุ้นให้ผู้อ่านสมัครสมาชิกเพื่อเข้าถึงรายชื่อทั้งหมด
