publish_date,publish_time,title,url,sentiment,importance,summary,translate
2025-05-30,09:11,Piper Sandler more optimistic on Bitcoin momentum after Las Vegas event By Investing.com,https://www.investing.com/news/cryptocurrency-news/piper-sandler-more-optimistic-on-bitcoin-momentum-after-las-vegas-event-4072877,Positive,5,"Piper Sandler analysts are more optimistic about Bitcoin and digital assets following a conference, citing increased US policymaker support, corporate adoption, and new financial products. They view stablecoin legislation as a potential catalyst and maintain a positive stance on crypto-linked equities, particularly highlighting Robinhood.","นักวิเคราะห์ของ Piper Sandler มอง Bitcoin และ digital assets ในแง่ดีมากขึ้นหลังจากการประชุม โดยอ้างถึงการสนับสนุนที่เพิ่มขึ้นจากผู้กำหนดนโยบายของสหรัฐฯ, การนำไปใช้ในองค์กร และผลิตภัณฑ์ทางการเงินใหม่ๆ พวกเขามองว่ากฎหมาย stablecoin เป็นตัวกระตุ้นศักยภาพ และยังคงมีท่าทีเชิงบวกต่อ crypto-linked equities โดยเฉพาะอย่างยิ่ง Robinhood"
2025-05-30,08:40,Trump says China violated agreement with U.S. By Investing.com,https://www.investing.com/news/economy-news/trump-says-china-violated-agreement-with-us-4072759,Negative,5,"Former U.S. President Donald Trump accused China of completely violating a recent trade agreement, just weeks after a temporary truce involving tariff adjustments was announced. This accusation follows comments from the current U.S. Treasury Secretary indicating that trade talks between the two nations have stalled.",อดีตประธานาธิบดีสหรัฐฯ Donald Trump กล่าวหาว่าจีนละเมิดข้อตกลงทางการค้าล่าสุดอย่างสิ้นเชิง เพียงไม่กี่สัปดาห์หลังจากที่มีการประกาศพักรบชั่วคราวที่เกี่ยวข้องกับการปรับ tariff การกล่าวหานี้เกิดขึ้นตามความคิดเห็นจากรัฐมนตรีว่าการกระทรวงการคลังสหรัฐฯ คนปัจจุบันที่บ่งชี้ว่าการเจรจาทางการค้าระหว่างสองประเทศได้หยุดชะงัก
2025-05-30,08:25,BofA takes a closer look at what active managers are doing in markets right now By Investing.com,https://www.investing.com/news/stock-market-news/bofa-takes-a-closer-look-at-what-active-managers-are-doing-in-markets-right-now-4072708,Neutral,5,"According to BofA Global Research, active managers have significantly reduced exposure to Energy while increasing positions in Consumer Staples and high-quality stocks over recent months. They have also heavily favored Communication Services over Information Technology, with names like Alphabet and Meta being widely held.",จากข้อมูลของ BofA Global Research ผู้จัดการกองทุน active ได้ลดการลงทุนใน Energy ลงอย่างมาก ในขณะที่เพิ่มสัดส่วนการลงทุนใน Consumer Staples และหุ้นคุณภาพสูงในช่วงหลายเดือนที่ผ่านมา พวกเขายังให้ความสำคัญกับ Communication Services มากกว่า Information Technology โดยมีหุ้นอย่าง Alphabet และ Meta เป็นที่นิยมอย่างแพร่หลาย
2025-05-30,07:20,"Palantir shares edges up on expanded government role, amid privacy concerns By Investing.com",https://www.investing.com/news/stock-market-news/palantir-shares-edges-up-on-expanded-government-role-amid-privacy-concerns-4072500,Positive,5,"Palantir's shares rose following a report detailing its expanded role in the Trump administration's inter-agency data-sharing initiatives, including securing significant federal contracts. This increased government involvement, while raising privacy concerns, has reportedly bolstered investor confidence.",หุ้นของ Palantir ปรับตัวสูงขึ้นตามรายงานที่ระบุถึงบทบาทที่ขยายตัวในโครงการริเริ่มการแบ่งปันข้อมูลระหว่างหน่วยงานของรัฐบาล Trump ซึ่งรวมถึงการได้รับสัญญาของรัฐบาลกลางที่สำคัญ การมีส่วนร่วมของรัฐบาลที่เพิ่มขึ้นนี้ ในขณะที่ก่อให้เกิดความกังวลด้านความเป็นส่วนตัว แต่มีรายงานว่าได้เสริมสร้างความเชื่อมั่นของนักลงทุน
2025-05-30,07:12,Bundesbank faces pressure to bring gold reserves home amid Trump concerns By Investing.com,https://www.investing.com/news/commodities-news/bundesbank-faces-pressure-to-bring-gold-reserves-home-amid-trump-concerns-4072468,Neutral,2,"Germany's central bank is facing increased pressure to repatriate its gold reserves stored in the United States due to concerns about potential political interference with the Federal Reserve under a possible future Trump presidency. While German politicians and organizations voice worries about asset safety, the Bundesbank currently maintains that the New York Fed is a reliable partner.",ธนาคารกลางของเยอรมนีกำลังเผชิญกับแรงกดดันที่เพิ่มขึ้นในการ repatriate gold reserves ที่เก็บไว้ใน United States เนื่องจากความกังวลเกี่ยวกับการแทรกแซงทางการเมืองที่อาจเกิดขึ้นกับ Federal Reserve ภายใต้ความเป็นไปได้ที่ Trump presidency จะเกิดขึ้นในอนาคต ในขณะที่นักการเมืองและองค์กรของเยอรมันแสดงความกังวลเกี่ยวกับความปลอดภัยของสินทรัพย์ แต่ Bundesbank ในปัจจุบันยังคงยืนยันว่า New York Fed เป็นพันธมิตรที่น่าเชื่อถือ
2025-05-30,04:22,BofA flags biggest equity outflow of 2025 as investors pull $9.5bn from stocks By Investing.com,https://www.investing.com/news/stock-market-news/bofa-flags-biggest-equity-outflow-of-2025-as-investors-pull-95bn-from-stocks-4072036,Negative,5,"Investors withdrew $9.5 billion from global equities last week, marking the largest outflow of 2025, while allocating heavily to bonds, gold, and crypto. BofA's Michael Hartnett highlighted this rotation and reiterated his preference for bonds, international stocks, and gold over US equities due to valuation concerns and better relative value elsewhere.","เมื่อสัปดาห์ที่แล้ว นักลงทุนถอนเงินจำนวน 9.5 billion ดอลลาร์สหรัฐออกจาก global equities ซึ่งเป็นการไหลออกที่มากที่สุดของปี 2025 ในขณะที่จัดสรรเงินลงทุนจำนวนมากไปยัง bonds, gold และ crypto Michael Hartnett จาก BofA ได้เน้นย้ำถึงการหมุนเวียนนี้ และย้ำถึงความชอบของเขาที่มีต่อ bonds, หุ้นต่างประเทศ และ gold มากกว่า US equities เนื่องจากความกังวลเรื่อง valuation และมูลค่าที่สัมพันธ์กันที่ดีกว่าในที่อื่นๆ"
2025-05-30,04:19,"With 100%+ gains in the bag, these AI-picked stocks are ready to soar in June By Investing.com",https://www.investing.com/news/stock-market-news/with-100-gains-in-the-bag-these-aipicked-stocks-are-ready-to-soar-in-june-4071998,Positive,2,"The article promotes Investing.com's premium AI-powered stock picking service, highlighting its significant past returns, including over 100% total return since November 2023 and strong performance in May 2024. It emphasizes the AI's methodology and encourages readers to subscribe to access the upcoming June stock list.",บทความนี้โปรโมทบริการคัดเลือกหุ้นด้วย AI ระดับพรีเมียมของ Investing.com โดยเน้นย้ำถึงผลตอบแทนที่ผ่านมาที่โดดเด่น รวมถึงผลตอบแทนรวมกว่า 100% ตั้งแต่เดือนพฤศจิกายน 2023 และผลการดำเนินงานที่แข็งแกร่งในเดือนพฤษภาคม 2024 โดยเน้นย้ำถึงระเบียบวิธีของ AI และกระตุ้นให้ผู้อ่านสมัครสมาชิกเพื่อเข้าถึงรายชื่อหุ้นประจำเดือนมิถุนายนที่กำลังจะมาถึง
2025-05-30,03:45,"New trade ruling, China talks, PCE data",https://www.investing.com/news/economy-news/new-trade-ruling-china-talks-pce-data--whats-moving-markets-4071898,Negative,5,"US stock futures slipped due to renewed trade uncertainty as an appeals court kept Trump's tariffs in place despite a lower court ruling, and US-China trade talks stalled. Investors are also awaiting key PCE inflation data and monitoring an upcoming OPEC+ meeting regarding oil output.",สัญญาซื้อขายล่วงหน้าหุ้น US ปรับตัวลดลงเนื่องจากความไม่แน่นอนทางการค้าที่กลับมาอีกครั้ง เนื่องจากศาลอุทธรณ์คงไว้ซึ่ง tariffs ของ Trump แม้ว่าศาลชั้นต้นจะมีคำตัดสินที่แตกต่างออกไป และการเจรจาการค้าระหว่าง US-China หยุดชะงัก นักลงทุนยังรอคอยข้อมูล PCE inflation ที่สำคัญ และติดตามการประชุม OPEC+ ที่กำลังจะมาถึงเกี่ยวกับ oil output
2025-05-30,02:06,Bitcoin price today: down to $106k as Trump tariff uncertainty spurs profit-taking By Investing.com,https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-down-to-106k-as-trump-tariff-uncertainty-spurs-profittaking-4071775,Negative,5,"Bitcoin's price declined, extending recent losses from record highs, primarily due to profit-taking and increased market uncertainty surrounding legal challenges to former President Trump's trade tariffs. Positive news, such as corporate buying and the SEC dropping its case against Binance, failed to significantly counter the downward pressure.",ราคาของ Bitcoin ลดลง ต่อเนื่องจากการขาดทุนล่าสุดจากราคาสูงสุดเป็นประวัติการณ์ โดยหลักมาจากการทำกำไรและเพิ่มความไม่แน่นอนของตลาดที่เกี่ยวข้องกับความท้าทายทางกฎหมายต่อมาตรการ Trade Tariffs ของอดีต President Trump ข่าวดี เช่น การซื้อขององค์กร และการที่ SEC ถอนฟ้อง Binance ไม่สามารถต้านทานแรงกดดันขาลงได้อย่างมีนัยสำคัญ
2025-05-29,22:46,Asia stocks fall on tariff uncertainty; China sinks on ‘stalled’ US trade talks By Investing.com,https://www.investing.com/news/stock-market-news/asia-stocks-fall-on-tariff-uncertainty-china-sinks-on-stalled-us-trade-talks-4071725,Negative,5,"Asian stock markets experienced widespread declines, primarily driven by renewed uncertainty surrounding US trade tariffs after an appeals court ruling and comments from the US Treasury Secretary indicating that trade talks with China have stalled. Chinese markets led the losses amid concerns that a permanent trade deal is unlikely soon, while other regional markets also fell, tracking Wall Street's performance and reacting to local economic data.",ตลาดหุ้นเอเชียเผชิญกับการปรับตัวลดลงในวงกว้าง โดยมีปัจจัยหลักมาจากความไม่แน่นอนที่กลับมาอีกครั้งเกี่ยวกับ US trade tariffs หลังจากคำตัดสินของศาลอุทธรณ์และความเห็นจาก US Treasury Secretary ที่บ่งชี้ว่าการเจรจาการค้าระหว่างประเทศกับจีนหยุดชะงัก ตลาดจีนนำการขาดทุนท่ามกลางความกังวลว่าข้อตกลงทางการค้าถาวรจะไม่เกิดขึ้นในเร็วๆ นี้ ในขณะที่ตลาดระดับภูมิภาคอื่นๆ ก็ปรับตัวลดลงเช่นกัน โดยติดตามผลการดำเนินงานของ Wall Street และตอบสนองต่อข้อมูลเศรษฐกิจในประเทศ
