publish_date,publish_time,title,url,sentiment,importance,summary,translate
2025-06-04,01:29,Bitcoin price today: flat at $105k amid trade uncertainty; Trump ETF progresses By Investing.com,https://www.investing.com/news/cryptocurrency-news/bitcoin-price-today-flat-at-105k-amid-trade-uncertainty-trump-etf-progresses-4079466,Neutral,5,"The article reports that Bitcoin's price remained flat amid trade uncertainty, noting it did not react to news about Trump Media & Technology Group (DJT) progressing plans for a spot Bitcoin ETF. NYSE Arca has filed a regulatory form (19b-4) for the DJT-backed ETF, which is part of DJT's broader strategy, including a recent $3 billion capital raise, to increase its exposure to crypto assets.",บทความรายงานว่าราคาของ Bitcoin ยังคงทรงตัวท่ามกลางความไม่แน่นอนทางการค้า โดยระบุว่าราคาไม่ได้ตอบสนองต่อข่าวเกี่ยวกับ Trump Media & Technology Group (DJT) ที่มีความคืบหน้าในแผนสำหรับ spot Bitcoin ETF NYSE Arca ได้ยื่นแบบฟอร์มกำกับดูแล (19b-4) สำหรับ ETF ที่ได้รับการสนับสนุนจาก DJT ซึ่งเป็นส่วนหนึ่งของกลยุทธ์ที่กว้างขึ้นของ DJT รวมถึงการระดมทุน 3 พันล้านดอลลาร์ล่าสุด เพื่อเพิ่มการลงทุนในสินทรัพย์ crypto
2025-06-04,01:09,"Gold prices steady with focus on Trump-Xi talk, geopolitics By Investing.com",https://www.investing.com/news/commodities-news/gold-prices-steady-with-focus-on-trumpxi-talk-geopolitics-4079457,Neutral,5,"Gold prices held steady in Asian trade, influenced by conflicting factors. Speculation of potential US-China trade talks boosted risk appetite, while ongoing geopolitical tensions and economic uncertainty maintained safe haven demand for the metal.",ราคาทองคำทรงตัวในการซื้อขายในเอเชีย โดยได้รับอิทธิพลจากปัจจัยที่ขัดแย้งกัน การคาดการณ์เกี่ยวกับการเจรจาทางการค้าระหว่าง US-China ที่อาจเกิดขึ้นช่วยกระตุ้นความต้องการความเสี่ยง ในขณะที่ความตึงเครียดทางภูมิรัฐศาสตร์ที่ดำเนินอยู่และความไม่แน่นอนทางเศรษฐกิจยังคงรักษาระดับความต้องการสินทรัพย์ปลอดภัยสำหรับโลหะนี้ไว้
2025-06-03,23:26,"Trump’s Truth.Social progresses towards Bitcoin ETF launch, filing shows By Investing.com",https://www.investing.com/news/cryptocurrency-news/trumps-truthsocial-progresses-towards-bitcoin-etf-launch-filing-shows-4079423,Positive,5,"Trump Media & Technology Group's Truth Social platform is moving forward with plans to launch a Bitcoin exchange-traded fund, as indicated by a recent filing with the NYSE Arca. This development follows a partnership with Crypto.com and aligns with the company's broader strategy to enter the digital asset space, including a recent $3 billion share offering intended for crypto investments.",แพลตฟอร์ม Truth Social ของ Trump Media & Technology Group กำลังเดินหน้าตามแผนที่จะเปิดตัว Bitcoin exchange-traded fund ตามที่ระบุไว้ในการยื่นเอกสารล่าสุดกับ NYSE Arca การพัฒนานี้เกิดขึ้นตามความร่วมมือกับ Crypto.com และสอดคล้องกับกลยุทธ์ที่กว้างขึ้นของบริษัทในการเข้าสู่พื้นที่สินทรัพย์ดิจิทัล รวมถึงการเสนอขายหุ้นมูลค่า 3 พันล้านดอลลาร์ล่าสุดที่มีวัตถุประสงค์เพื่อการลงทุน crypto
2025-06-03,22:57,Asia stocks rise on hopes of Trump-Xi talk; S.Korea rallies on election results By Investing.com,https://www.investing.com/news/stock-market-news/asia-stocks-rise-on-hopes-of-trumpxi-talk-skorea-rallies-on-election-results-4079417,Positive,5,"Most Asian stocks rose on Wednesday, primarily driven by hopes for renewed U.S.-China trade talks between President Trump and Xi Jinping. South Korean shares led the gains following election results promising political stability and potential economic support, while other markets also saw increases influenced by trade optimism and tech sector strength.",หุ้นส่วนใหญ่ในเอเชียปรับตัวสูงขึ้นในวันพุธ โดยมีแรงหนุนหลักมาจากความหวังในการเจรจาการค้าระหว่าง U.S.-China รอบใหม่ระหว่าง President Trump และ Xi Jinping หุ้นเกาหลีใต้เป็นผู้นำในการปรับตัวขึ้นตามผลการเลือกตั้งที่ให้สัญญาถึงเสถียรภาพทางการเมืองและการสนับสนุนทางเศรษฐกิจที่อาจเกิดขึ้น ในขณะที่ตลาดอื่นๆ ก็มีการปรับตัวขึ้นเช่นกัน โดยได้รับอิทธิพลจากความหวังทางการค้าและความแข็งแกร่งของ tech sector
2025-06-03,20:31,"US stock futures steady with Trump-Xi call, higher tariffs in focus By Investing.com",https://www.investing.com/news/stock-market-news/us-stock-futures-steady-with-trumpxi-call-higher-tariffs-in-focus-4079387,Neutral,5,"US stock futures are steady as investors await a potential call between Presidents Trump and Xi aimed at reviving stalled trade talks. While new steel and aluminum tariff hikes are noted, the article highlights that Wall Street closed higher on Tuesday, buoyed by trade hopes and strong performance in the technology sector.",สัญญาซื้อขายล่วงหน้าหุ้น US ทรงตัว ขณะที่นักลงทุนรอคอยการสนทนาทางโทรศัพท์ที่อาจเกิดขึ้นระหว่าง Presidents Trump และ Xi โดยมีเป้าหมายเพื่อฟื้นฟูการเจรจาทางการค้าที่หยุดชะงัก แม้ว่าจะมีการสังเกตถึงการปรับขึ้นภาษี steel และ aluminum ใหม่ แต่บทความเน้นว่า Wall Street ปิดสูงขึ้นเมื่อวันอังคาร โดยได้รับแรงหนุนจากความหวังทางการค้าและผลการดำเนินงานที่แข็งแกร่งใน technology sector
2025-06-03,15:06,"Musk calls Trump’s big beautiful bill ""pork-filled"" By Investing.com",https://www.investing.com/news/politics-news/musk-calls-trumps-big-beautiful-bill-porkfilled-4078918,Neutral,1,"Elon Musk criticized a recently passed government spending bill, calling it ""pork-filled"" and detrimental to the federal deficit. He voiced strong disapproval of the legislation's scale and potential impact on national debt. The White House defended the bill despite Musk's comments.","Elon Musk วิจารณ์ร่างกฎหมายการใช้จ่ายของรัฐบาลที่เพิ่งผ่านไป โดยเรียกว่า ""pork-filled"" และเป็นอันตรายต่อ federal deficit เขาแสดงความไม่เห็นด้วยอย่างยิ่งต่อขนาดของกฎหมายและการส่งผลกระทบที่อาจเกิดขึ้นต่อ national debt ทำเนียบขาวปกป้องร่างกฎหมายดังกล่าวแม้ว่าจะมีข้อคิดเห็นของ Musk"
2025-06-03,08:21,Nasdaq outperformance: How long can the rally last? By Investing.com,https://www.investing.com/news/stock-market-news/nasdaq-outperformance-how-long-can-the-rally-last-4077941,Neutral,5,"The Nasdaq experienced a strong rally in May, outperforming European indices, fueled by easing trade tensions, AI investment, and strong macro data, with significant gains in key tech stocks. However, the article highlights warnings from Deutsche Bank and other analysts about the rally's potential short duration due to ongoing risks like tariffs, export controls, and policy uncertainty.","Nasdaq มีการปรับตัวขึ้นอย่างแข็งแกร่งในเดือน May โดยมีผลการดำเนินงานที่ดีกว่า European indices โดยได้แรงหนุนจากความตึงเครียดทางการค้าที่ลดลง, AI investment และ strong macro data โดยมีกำไรที่สำคัญในหุ้นกลุ่ม tech หลัก อย่างไรก็ตาม บทความเน้นถึงคำเตือนจาก Deutsche Bank และนักวิเคราะห์รายอื่น ๆ เกี่ยวกับระยะเวลาที่อาจสั้นของการปรับตัวขึ้นเนื่องจากความเสี่ยงที่ยังคงมีอยู่ เช่น tariffs, export controls และ policy uncertainty"
2025-06-03,07:54,"Wolfe: Trump budget bill ""slightly worse for deficits than current policy"" By Investing.com",https://www.investing.com/news/economy-news/wolfe-trump-trump-budget-bill-slightly-worse-for-deficits-than-current-policy-4077823,Negative,4,"Wolfe Research analysts predict that potential changes in the Senate's version of President Trump's tax-and-spending bill will likely worsen U.S. fiscal deficits. While they note the current form is only slightly worse than an already unsustainable situation, they highlight investor concerns and the risk of rising interest rates.",นักวิเคราะห์จาก Wolfe Research คาดการณ์ว่าการเปลี่ยนแปลงที่อาจเกิดขึ้นในร่างกฎหมายด้านภาษีและการใช้จ่ายของ President Trump ในฉบับของ Senate น่าจะทำให้การขาดดุลงบประมาณของ U.S. แย่ลง แม้ว่าพวกเขาจะตั้งข้อสังเกตว่ารูปแบบปัจจุบันนั้นแย่กว่าสถานการณ์ที่ไม่ยั่งยืนอยู่แล้วเพียงเล็กน้อย แต่พวกเขาก็เน้นย้ำถึงความกังวลของนักลงทุนและความเสี่ยงของการเพิ่มขึ้นของ interest rates
2025-06-03,07:27,Piper Sandler: Is Tesla the only U.S. automaker with a plan to bypass China? By Investing.com,https://www.investing.com/news/stock-market-news/piper-sandler-is-tesla-the-only-us-automaker-with-a-plan-to-bypass-china-4077712,Positive,5,"According to Piper Sandler, Tesla is the only U.S. automaker actively pursuing battery supply chain independence from China through vertical integration and in-house production efforts like the 4680 and domestic LFP batteries. While full independence is years away and success isn't guaranteed, the firm highlights Tesla's unique plan and potential advantages like the dry battery electrode process, noting no other competitor is making similar efforts.","จากข้อมูลของ Piper Sandler, Tesla เป็นผู้ผลิตรถยนต์รายเดียวในสหรัฐอเมริกาที่กำลังดำเนินการอย่างแข็งขันเพื่อให้เกิดความเป็นอิสระในห่วงโซ่อุปทานแบตเตอรี่จากจีน ผ่านการบูรณาการในแนวดิ่งและความพยายามในการผลิตภายในองค์กร เช่น 4680 และแบตเตอรี่ LFP ในประเทศ แม้ว่าความเป็นอิสระอย่างสมบูรณ์จะต้องใช้เวลาอีกหลายปีและความสำเร็จก็ไม่ได้รับการรับประกัน แต่บริษัทเน้นย้ำถึงแผนการที่ไม่เหมือนใครของ Tesla และข้อได้เปรียบที่อาจเกิดขึ้น เช่น กระบวนการ dry battery electrode โดยสังเกตว่าไม่มีคู่แข่งรายอื่นใดที่กำลังพยายามทำในลักษณะเดียวกัน"
2025-06-03,06:51,Any pullback in stocks would be brief: HSBC’s Kettner By Investing.com,https://www.investing.com/news/stock-market-news/any-pullback-in-stocks-would-be-brief-hsbcs-kettner-4077528,Positive,5,"HSBC strategist Max Kettner believes any stock market pullback will be brief despite negative headlines, citing resilient sentiment and positioning indicators. He argues that subdued investor participation and the perception of tariffs as negotiation tools will limit downside and keep dips short-lived.",นักกลยุทธ์ HSBC อย่าง Max Kettner เชื่อว่าการปรับตัวลงของตลาดหุ้นใดๆ จะเป็นช่วงสั้นๆ แม้จะมีข่าวพาดหัวเชิงลบ โดยอ้างถึงความเชื่อมั่นที่ยืดหยุ่นและตัวบ่งชี้การวางตำแหน่ง เขายืนยันว่าการมีส่วนร่วมของนักลงทุนที่ซบเซาและการรับรู้ถึง tariffs ว่าเป็นเครื่องมือในการเจรจาต่อรองจะจำกัด downside และทำให้ dips มีอายุสั้น
