ticker,publish_date,publish_time,title,url,sentiment,importance,summary,translate
AMZN,2025-06-25,22:06,Jeff Bezos’ Blue Origin courts Trump as Musk rift opens door – WSJ By Investing.com,https://www.investing.com/news/stock-market-news/jeff-bezos-blue-origin-courts-trump-as-musk-rift-opens-door--wsj-4111629,Neutral,1,"Jeff Bezos's Blue Origin is reportedly engaging with Donald Trump and White House staff to secure more government space contracts, capitalizing on a growing rift between Trump and rival SpaceX founder Elon Musk. Blue Origin executives are seeking to leverage this opening to gain ground in government deals where SpaceX has recently held an advantage.",มีรายงานว่า Blue Origin ของ Jeff Bezos กำลังติดต่อกับ Donald Trump และเจ้าหน้าที่ทำเนียบขาว เพื่อให้ได้สัญญาด้านอวกาศจากภาครัฐมากขึ้น โดยใช้ประโยชน์จากความขัดแย้งที่เพิ่มขึ้นระหว่าง Trump และ Elon Musk ผู้ก่อตั้ง SpaceX คู่แข่ง ผู้บริหารของ Blue Origin กำลังพยายามใช้ประโยชน์จากโอกาสนี้เพื่อเพิ่มความได้เปรียบในข้อตกลงกับภาครัฐ ซึ่ง SpaceX ได้เปรียบในช่วงที่ผ่านมา
AMZN,2025-06-25,20:00,Top 10 Questions for Nike Management By Investing.com,https://www.investing.com/news/pro/top-10-questions-for-nike-management-432SI-4111600,Neutral,1,"The provided text consists entirely of standard financial disclaimers and risk warnings from Investing.com/Fusion Media. It outlines the high risks associated with trading, the potential inaccuracy of data, and limitations on data usage.",ข้อความที่ให้มาประกอบด้วยข้อความปฏิเสธความรับผิดชอบทางการเงินและคำเตือนความเสี่ยงมาตรฐานจาก Investing.com/Fusion Media โดยสรุปความเสี่ยงสูงที่เกี่ยวข้องกับการเทรด ความไม่ถูกต้องที่อาจเกิดขึ้นของข้อมูล และข้อจำกัดในการใช้งานข้อมูล
AMZN,2025-06-25,15:12,"NSC Invests $300,000 in Next-Generation Solutions for Safer Workplaces By Investing.com",https://www.investing.com/news/press-releases/nsc-invests-300000-in-nextgeneration-solutions-for-safer-workplaces-93CH-4111216,Positive,2,"The National Safety Council awarded $300,000 in grants through its Amazon-funded MSD Solutions Lab to support research and pilot programs aimed at preventing musculoskeletal disorders in the workplace. These grants fund various innovative projects at universities and companies focused on reducing the most common workplace injuries.","สภาความปลอดภัยแห่งชาติได้มอบเงินทุนจำนวน $300,000 ในรูปแบบ grants ผ่านทาง MSD Solutions Lab ที่ได้รับทุนสนับสนุนจาก Amazon เพื่อสนับสนุนงานวิจัยและโครงการนำร่องที่มีเป้าหมายเพื่อป้องกัน musculoskeletal disorders ในสถานที่ทำงาน grants เหล่านี้ให้ทุนสนับสนุนโครงการนวัตกรรมต่างๆ ที่มหาวิทยาลัยและบริษัท โดยมุ่งเน้นไปที่การลดการบาดเจ็บจากการทำงานที่พบบ่อยที่สุด"
AMZN,2025-06-25,13:09,Amazon Ring introduces Smart Video Search AI feature By Investing.com,https://www.investing.com/news/stock-market-news/amazon-ring-introduces-smart-video-search-ai-feature-93CH-4111133,Positive,3,"Amazon's Ring subsidiary is launching a new AI-powered feature called Smart Video Search, allowing users to find specific moments in video history using text queries. This feature will be available starting November 5, 2024, as part of a new $19.99/month Ring Home Premium subscription service.",บริษัทลูก Ring ของ Amazon กำลังเปิดตัว feature ใหม่ที่ขับเคลื่อนด้วย AI ที่ชื่อว่า Smart Video Search ซึ่งจะช่วยให้ผู้ใช้สามารถค้นหาช่วงเวลาที่เฉพาะเจาะจงในประวัติวิดีโอโดยใช้ text queries โดย feature นี้จะพร้อมใช้งานตั้งแต่วันที่ 5 พฤศจิกายน 2024 เป็นต้นไป ซึ่งเป็นส่วนหนึ่งของบริการ subscription Ring Home Premium ใหม่ ราคา $19.99/เดือน
AMZN,2025-06-25,12:50,Exclusive-Ford calls majority of workforce into the office four days a week By Reuters,https://www.investing.com/news/stock-market-news/exclusiveford-calls-majority-of-workforce-into-the-office-four-days-a-week-4111117,Neutral,1,"Ford Motor is requiring the majority of its salaried workforce to return to the office four days a week starting September 1st, citing a belief that in-person work will boost performance and accelerate the company's transformation. The article notes this follows similar return-to-office mandates by other large companies, including Amazon and JPMorgan.",Ford Motor กำลังกำหนดให้พนักงานเงินเดือนส่วนใหญ่กลับเข้าออฟฟิศสี่วันต่อสัปดาห์ โดยเริ่มตั้งแต่วันที่ 1 กันยายน โดยอ้างถึงความเชื่อที่ว่าการทำงานแบบ in-person จะช่วยเพิ่ม performance และเร่งการ transformation ของบริษัท บทความนี้ระบุว่าการตัดสินใจนี้เป็นไปตามข้อกำหนดให้กลับเข้าออฟฟิศที่คล้ายกันของบริษัทขนาดใหญ่อื่นๆ ซึ่งรวมถึง Amazon และ JPMorgan
AMZN,2025-06-25,12:08,Ulta Salon Cosmetics & Fragrance receives Investment Bank Analyst Rating Update By Investing.com,https://www.investing.com/news/pro/william-blair-maintains-ulta-beauty-at-market-perform-4111068,Neutral,1,The article title reports that Ulta Salon Cosmetics & Fragrance has received an investment bank analyst rating update. The body of the article consists entirely of standard financial risk disclosures and disclaimers from the publisher.,หัวข้อข่าวรายงานว่า Ulta Salon Cosmetics & Fragrance ได้รับการปรับปรุง rating จากนักวิเคราะห์ investment bank เนื้อหาของบทความประกอบด้วย disclosure และ disclaimer ด้านความเสี่ยงทางการเงินที่เป็นมาตรฐานจากผู้เผยแพร่ทั้งหมด
AMZN,2025-06-25,12:07,Republicans dangle reprieve from tax retaliation as Trump bill heads toward votes By Reuters,https://www.investing.com/news/stock-market-news/republicans-dangle-reprieve-from-tax-retaliation-as-trump-bill-heads-toward-votes-4111077,Neutral,5,"Republicans are considering removing a proposed tax provision (Section 899) from a budget bill that would retaliate against countries imposing taxes like Pillar Two and digital service taxes, but only if an international agreement is reached beforehand. The provision is intended to pressure other countries but raises concerns on Wall Street and directly impacts large U.S. tech companies.",พรรครีพับลิกันกำลังพิจารณาที่จะถอดข้อกำหนดด้านภาษีที่เสนอ (Section 899) ออกจากร่างกฎหมายงบประมาณ ซึ่งจะตอบโต้ประเทศที่เรียกเก็บภาษีอย่าง Pillar Two และ digital service taxes แต่เฉพาะในกรณีที่มีข้อตกลงระหว่างประเทศเกิดขึ้นก่อน ข้อกำหนดนี้มีจุดประสงค์เพื่อกดดันประเทศอื่นๆ แต่ก่อให้เกิดความกังวลใน Wall Street และส่งผลกระทบโดยตรงต่อบริษัทเทคโนโลยีขนาดใหญ่ของสหรัฐฯ
AMZN,2025-06-25,10:15,Samsung wins interim licence in UK patent fight with ZTE By Reuters,https://www.investing.com/news/stock-market-news/samsung-wins-interim-licence-in-uk-patent-fight-with-zte-4110867,Neutral,1,"Samsung won an interim licence ruling against ZTE in London's High Court, part of a global patent dispute over mobile phone technology. This is the first time a UK court of first instance has made such a declaration, with the judge criticizing ZTE's actions.",Samsung ชนะการพิจารณาใบอนุญาตชั่วคราวต่อต้าน ZTE ในศาลสูงของ London ซึ่งเป็นส่วนหนึ่งของข้อพิพาทด้านสิทธิบัตรระดับโลกเกี่ยวกับเทคโนโลยีโทรศัพท์มือถือ นี่เป็นครั้งแรกที่ศาลชั้นต้นของ UK ได้ทำการประกาศดังกล่าว โดยผู้พิพากษาวิจารณ์การกระทำของ ZTE
AMZN,2025-06-25,09:59,Analysis-UK politics blunts antitrust action against Google By Reuters,https://www.investing.com/news/economy-news/analysisuk-politics-blunts-antitrust-action-against-google-4110810,Neutral,2,"The UK's competition regulator has proposed action against Google's search dominance but faces political pressure that may limit its effectiveness against big tech. The article notes that a planned investigation into Amazon, previously expected this summer, has been delayed until next year.",หน่วยงานกำกับดูแลการแข่งขันของ UK ได้เสนอมาตรการต่อต้านการครอบงำการค้นหาของ Google แต่เผชิญกับแรงกดดันทางการเมืองที่อาจจำกัดประสิทธิภาพในการต่อต้าน big tech บทความนี้ระบุว่าการสอบสวนที่วางแผนไว้เกี่ยวกับ Amazon ซึ่งก่อนหน้านี้คาดว่าจะเกิดขึ้นในฤดูร้อนนี้ ได้ถูกเลื่อนออกไปจนถึงปีหน้า
AMZN,2025-06-25,09:12,AWS expands collaboration with Veeva for life sciences cloud By Investing.com,https://www.investing.com/news/company-news/aws-expands-collaboration-with-veeva-for-life-sciences-cloud-93CH-4110599,Positive,4,"Amazon Web Services (AWS) and Veeva Systems have expanded their long-standing partnership, with Veeva utilizing AWS infrastructure for over 50 of its life sciences cloud applications. The collaboration reinforces AWS's role in supporting Veeva's security, performance, and scalability needs and includes exploring new AI opportunities.","Amazon Web Services (AWS) และ Veeva Systems ได้ขยายความร่วมมือที่มีมายาวนาน โดย Veeva ใช้โครงสร้างพื้นฐานของ AWS สำหรับแอปพลิเคชันคลาวด์ด้านวิทยาศาสตร์ชีวภาพกว่า 50 รายการ ความร่วมมือนี้ตอกย้ำบทบาทของ AWS ในการสนับสนุนความต้องการด้าน security, performance และ scalability ของ Veeva และรวมถึงการสำรวจโอกาสใหม่ๆ ด้าน AI ด้วย"
